PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202411,3,1021141759768,21104030058,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,1210102744,12101030193,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,
202411,3,1210102746,12101030195,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,
202411,3,1210102190,12101030110,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,
202411,3,1020181120944,22502030046,1732259484751,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,PREMIUM MEGHA SHREE/DEUTI GUTKHA INDUSTRIES/PPH/2GM,5,2GM,PPH,,1732259484751-deuti gutkha industries-megha shree premium#3.png
202411,3,1022170057099,22502030036,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,
202411,3,1210102749,12101030199,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,
202411,3,1210102763,12101030216,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,
202411,3,1210100753,12101030196,1732251636707,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,1732251636707-madhu chemical company-madhu#3.png
202411,3,122590579,12303030090,1732152899034,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,
202411,3,1220102346,12201030187,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102346,12201030187,1731055629590,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,
202411,3,1220102379,12201030188,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102358,12201030190,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102358,12201030190,1731055629590,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,
202411,3,1220102372,12201030159,1731055081538,124,VIKAS CHEMICALS NEPAL,SHUDH PLUS,SHUDH PLUS GUTKHA PPH 2G,5,2G,PPH,,1731055081538-vikas chemicals nepal-shudh plus#3.png
202411,3,1220102372,12201030159,1731055629590,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,1731055629590-deuti gutkha industries-megha shree premium#3.png
202411,3,1220102372,12201030159,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,32.5,1.45G,PPH,,
202411,3,1220102403,12201030212,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102368,12201030163,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102369,12201030157,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220199002,12201030096,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1210102759,12101030212,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,2110100335,21101031333,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,2110100461,21101030995,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,2110100376,21101031341,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,2110100466,21101031687,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,1210102754,12101030206,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1210102751,12101030202,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1210102750,12101030201,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210100433,12101030087,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,2110100592,21101031853,1732178087869,105,GORKHA LAHARI PVT. LTD,CAPTAIN FILTER KING GOLD,CAPTAIN/20/HL/LUXURY/GORKHA LAHARI PVT. LTD/NEPAL,161,20,HL,New SKU,1732178087869-gorkha lahari pvt- ltd-captain filter king gold#3.png
202411,3,3110105409,31101030569,1732078989157,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM\2.20GM\PPHRS:5\DEUTI GUTKHA INDUSTRIES NEPAL,5,2.20GM,PPH,New SKU,1732078989157-deuti gutkha industries-megha shree premium#3.png
202411,3,3110104588,31101030561,1732078989157,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM\2.20GM\PPHRS:5\DEUTI GUTKHA INDUSTRIES NEPAL,5,2.20GM,PPH,New SKU,
202411,3,2110202671,21102030243,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,
202411,3,2110203255,21102030267,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,Any other reason,
202411,3,2110203255,21102030267,1732167511468,105,GORKHA LAHARI PVT.LTD.- NEPAL,CAPTAIN GOLD,CAPTAIN GOLD FILTER KINGS /HL/20 NOS,161.5,20 NOS,CBP,,1732167511468-gorkha lahari pvt-ltd-- nepal-captain gold#3.png
202411,3,1027181256386,22709030057,1732001702308,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION\20\NOSE\RS320,320,20 NOSE,KFT,Invoices not available,
202411,3,2110103214,21101031180,1732001904691,105,GORKHA LAHARI PVT.LTD.- NEPAL,CAPTAIN GOLD,CAPTAIN GOLD FILTER KINGS \20\RS161,161,20 NOSE,KFT,,1732001904691-gorkha lahari pvt-ltd-- nepal-captain gold#3.png
202411,3,2110103214,21101031180,1732001702308,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION\20\NOSE\RS320,320,20 NOSE,KFT,,1732001702308-surya nepal pvt ltd - nepal-surya fusion#3.png
202411,3,1210102753,12101030204,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,123578813,12303030028,1732152899034,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,
202411,3,122585143,12303030027,1732152899034,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,1732152899034-deuti gutkha industries-megha shree premium#3.png
202411,3,2110199002,21101030871,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,Invoices not available,
202411,3,2110100497,21101031647,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,1220102362,12201030173,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102404,12201030213,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,2,115334157,21102020003,1732088989459,134,T.R. INTERNATIONAL GROUP P.LTD-NPL,OXY PLUS,OXY-PLUS/PBT/750ML/MRP 45/T.R.INTERNATIONAL GROUP PVT.LTD.,45,750ML,PBT,,1732088989459-t-r- international group p-ltd-npl-oxy plus#3.png
202411,3,2110203242,21102030283,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,
202411,3,2110203275,21102030219,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,Any other reason,
202411,3,1210102739,12101030187,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210102303,12101030188,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210100776,12101030089,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210102732,12101030175,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,2110100276,21101031450,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,2110100240,21101031160,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,
202411,3,1220102386,12201030158,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102386,12201030158,1731055629590,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,
202411,3,1220102363,12201030153,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,2,122167896,31101020073,1731481992502,118,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH-LEMON-LEMON PET 1500ML,190,1500ML,PET,,1731481992502-manakamana fruit - beverage-np-nimbu fresh#3.png
202411,3,2110100221,21101031397,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,
202411,3,2110100576,21101031789,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,
202411,3,1210102723,12101030227,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1210102219,12101030217,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210101382,12101030105,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1210102642,12101030099,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1220102375,12201030189,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1210101577,12101030100,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,2110100232,21101031571,1731937092881,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,1731937092881-surya nepal pvt ltd - nepal-surya fusion#3.png
202411,3,1031154915602,52201030027,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,
202411,3,1103132536656,52201030011,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,
202411,3,1210100079,12101030022,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1220100003,12201030162,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220100003,12201030162,1731055629590,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,
202411,3,1220100030,12201030091,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,2,128189766,31101020097,1731823571588,118,SINGAPORE BEVERAGE-NEPAL,LEMONZAAAAA NIMBU PANI,LEMONZAAAAA NIMBU PANI-LEMON PET 1500ML,190,1500 ML,PET,,1731823571588-singapore beverage-nepal-lemonzaaaaa nimbu pani#3.png
202411,3,1210101123,12101030094,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210100608,12101030162,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210101757,12101030223,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210101520,12101030156,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210102147,12101030220,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210100020,12101030026,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210102549,12101030191,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1210102765,12101030221,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1022153526929,22502030026,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,
202411,3,1210100769,12101030084,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,
202411,3,1210100651,12101030082,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,
202411,3,1220100001,12201030179,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,2110202347,21102030213,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,
202411,2,122332165,31101020087,1731481992502,118,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH-LEMON-LEMON PET 1500ML,190,1500ML,PET,Sales Deviation is OK,1731481992502-manakamana fruit - beverage-np-nimbu fresh#3.png
202411,2,130302224,31101020064,1731403137739,134,SURYADAYA DAIRY UDHYOG PVT LTD NEPAL,"SURYADAYA ",SURYADAYA BADAM DRINK\180ML\CAN\RS:100\SURYADAYA DAIRY UDHYOG PVT LTD NEPAL,99,180ML,CAN,New SKU,1731403137739-suryadaya dairy udhyog pvt ltd nepal-suryadaya #3.png
202411,3,1210102727,12101030182,1731409450152,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,1731409450152-madhu chemical company-madhu#3.png
202411,3,2110203313,21102030291,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,
202411,3,1220100010,12201030122,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220100005,12201030170,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220102348,12201030177,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,2,112116438,21102020060,1731303478705,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-LITCHI-PBT-250ML,50,250 ML,PBT,,1731303478705-raybot spring-s mineral water-nepal-raybot refresh#3.png
202411,3,2110203304,21102030204,1731308020769,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,1731308020769-surya nepal pvt ltd - nepal-surya fusion#3.png
202411,3,1220100007,12201030152,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220100056,12201030140,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220100023,12201030087,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,2110203262,21102030229,1731222877542,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,1731222877542-surya nepal pvt ltd - nepal-surya fusion#3.png
202411,3,1220100036,12201030099,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,
202411,3,1220100024,12201030116,1731054475107,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,1731054475107-madhu products nepal-madhu#3.png
202410,2,116304492,11301020014,1729484725533,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-FRUIT COCKTAIL-PET 320ML,99,320MK,PET,,1729484725533-agro thai foods pvt ltd-nepal-juice jelly#3.png
202410,3,1023173737366,21104030039,1730201341270,105,PT PHILIP MORRIS-INDONESIA,MARLBORO GOLD,MARLBORO GOLD-ADVANCE,350,20'S-KS,FTP,New SKU,1730201341270-pt philip morris-indonesia-marlboro gold#3.png
202410,3,1023175036910,21104030050,1730201341270,105,PT PHILIP MORRIS-INDONESIA,MARLBORO GOLD,MARLBORO GOLD-ADVANCE,350,20'S-KS,FTP,New SKU,
202410,2,222332210120,22233020006,1730012097789,134,MANOHARA FOOD & BEVERAGE-NPL,AQUA QUEEN,AQUA QUEEN\1000\ML,20,1000 ML,PET,,1730012097789-manohara food - beverage-npl-aqua queen#3.png
202410,2,222331810117,22233020007,1730012097789,134,MANOHARA FOOD & BEVERAGE-NPL,AQUA QUEEN,AQUA QUEEN\1000\ML,20,1000 ML,PET,Invoices not available,
202410,3,2110202671,21102030243,1729838893986,105,PY PHILIP MORRIS,MARLBORO SMOOTHFLO GOLD ADVANCE,MARLBORO SMOOTHFLO/GOLD ADVANCE/PT PHILIP MORRIS/INDONESIA/HL 20 NOS,350,20 NOS,HL CBP,,1729838893986-py philip morris-marlboro smoothflo gold advance#3.png
202410,2,232113810223,23211020007,1728972150794,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ","MOUNTAIN DEW \400ML\PBT\CARBONATED ",50,400ML,PBT,Sales Deviation is OK,
202410,2,232114410218,23211020008,1728972150794,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ","MOUNTAIN DEW \400ML\PBT\CARBONATED ",50,400ML,PBT,Sales Deviation is OK,1728972150794-pepsi cola cmpny imprtd-imprtd-mountain dew #3.png
202409,2,122150710,12303020015,1727065627143,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-MANGO PBT 250ML,100,250ML,PBT,,1727065627143-singapore beverage-nepal-fruit gems#3.png
202409,2,122150710,12303020015,1727065341344,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-STRAWBERRY PBT 250ML,100,250ML,PBT,,1727065341344-singapore beverage-nepal-fruit gems#3.png
202409,2,122150710,12303020015,1727065540787,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-PINEAPPLE PBT 250ML,100,250ML,PBT,,1727065540787-singapore beverage-nepal-fruit gems#3.png
202409,2,129058210,12201020023,1727254567298,134,SAMBHAVI FOOD AND BEVERAGES PVT.LTD-NEPAL,JIMMY JIMMY,JIMMY JIMMY MANGO DRINK PET 250ML,100,250ML,PET,,
202409,2,516753710207,51675020002,1727238732868,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,"JIMMY JIMMY ",JIMMY JIMMY/300ML/PBT/KIWI,120,300ML,PBT,,1727238732868-shambhavi food - beverages-nepal-jimmy jimmy #3.png
202409,2,516753710207,51675020002,1727235119962,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/1000ML/PBT/POMEGRANATE/FREE REAL 180ML WORTH RS 30,290,"1000ML ",PBT,,
202409,2,516753710207,51675020002,1727239088335,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,"JIMMY JIMMY ","JIMMY JIMMY/300ML/PBT/LITCHI ",120,300ML,PBT,,1727239088335-shambhavi food - beverages-nepal-jimmy jimmy #3.png
202409,2,516753310240,51675020005,1727235119962,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/1000ML/PBT/POMEGRANATE/FREE REAL 180ML WORTH RS 30,290,"1000ML ",PBT,,1727235119962-dabur nepal ltd--nepal-real fruit power#3.png
202409,2,128699486,12201020014,1727254567298,134,SAMBHAVI FOOD AND BEVERAGES PVT.LTD-NEPAL,JIMMY JIMMY,JIMMY JIMMY MANGO DRINK PET 250ML,100,250ML,PET,,1727254567298-sambhavi food and beverages pvt-ltd-nepal-jimmy jimmy#3.png
202409,2,128699486,12201020014,1727086748094,134,SAMBHAVI FOOD AND BEVERAGES PVT.LTD-NEPAL,JIMMY JIMMY,JIMMY JIMMY BLUEBERRY DRINK PET 250ML,100,250ML,PET,,
202409,2,132803597,31303020004,1727256334435,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,"JUICE JELLY-LITCHI PBT 320ML ",99,320ML,PBT,,1727256334435-agro thai foods pvt ltd-nepal-juice jelly#3.png
202409,2,132803597,31303020004,1727256571776,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-BLACKCURRANT,99,320ML,PBT,,1727256571776-agro thai foods pvt ltd-nepal-juice jelly#3.png
202409,2,132860456,31303020016,1727166629247,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY POMEGRANATE PBT 320 ML,99,320ML,PBT,,1727166629247-agro thai foods pvt ltd-nepal-juice jelly#3.png
202409,2,132920729,31303020012,1727163651592,134,JAGDAMBA FOODS PVT LTD-NEPAL,ROBO BULL,"ROBO BULL ENERGY DRINK CAN 250ML ",120,250 ML,CAN,,1727163651592-jagdamba foods pvt ltd-nepal-robo bull#3.png
202409,2,128702441,12201020028,1727086748094,134,SAMBHAVI FOOD AND BEVERAGES PVT.LTD-NEPAL,JIMMY JIMMY,JIMMY JIMMY BLUEBERRY DRINK PET 250ML,100,250ML,PET,,1727086748094-sambhavi food and beverages pvt-ltd-nepal-jimmy jimmy#3.png
202409,2,117666700,51302020003,1727080817949,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,"JIMMY JIMMY/300ML/PBT/ORANGE ",130,300ML,PBT,,1727080817949-shambhavi food - beverages-nepal-jimmy jimmy#3.png
202409,2,129024634,22101020014,1726972025844,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,"7 UP NIMBOOZ\350ML\PBT\LEMON JUICE ",32,350ML,PBT,,1726972025844-pepsi cola cmpny imprtd-imprtd-7 up nimbooz#3.png
202409,2,127522802,31101020106,1726907256316,118,MANAKAMANA FRUIT & BEVERAGE-NP,"FRESTA ",FRESTA ORANGE\1500ML\PET\RS:190\MANAKAMANA FRUIT &BEVRAGE PVT.LTD NEPAL,190,1500,PET,,1726907256316-manakamana fruit - beverage-np-fresta #3.png
202409,3,1220102372,12201030159,1725604245386,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,1725604245386-radha krishna products-paduka super power#3.png
202409,3,1220102368,12201030163,1725604245386,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,
202409,2,121838548,31101020068,1726814281194,118,RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,RELIEF,RELIEF NIMBU PANI\250ML\PET\RS:50\RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,50,250ML,PET,,1726814281194-raybot springs mineral water pvt-ltd nepal-relief#3.png
202409,2,111982481,12101020003,1726711120263,134,DABUR NEPAL LTD.-NEPAL,"DYNAMITE ","DYNAMITE ENERGY DRINK ",60,250 ML.,PET,,1726711120263-dabur nepal ltd--nepal-dynamite #3.png
